num_cast,genders_0_cast,runtime_to_mean_year,budget_to_mean_year,log_budget,genders_1_cast,genders_2_cast,num_crew,genders_0_crew,genders_1_crew,genders_2_crew,tagline_word_count,overview_word_count,title_word_count,has_homepage,popularity,runtime,release_year,release_month,release_dayofweek,num_genres,popularity2,rating,totalVotes,isOriginalLanguageEng,budget_runtime_ratio,budget_popularity_ratio,budget_year_ratio,budget_popularity2_ratio,production_countries_count,production_companies_count,mean_pop1_bud,mean_pop2_bud,mean_year_bud,mean_pop1_rate,mean_pop2_rate,mean_rate_tV,dep_Directing_num,dep_Writing_num,dep_Production_num,dep_Sound_num,dep_Camera_num,dep_Editing_num,dep_Art_num,dep_Costume___Make_Up_num,dep_Crew_num,dep_Lighting_num,dep_Visual_Effects_num,dep_Actors_num,job_Animation_num,__genre____Animation__,__genre____Family__,__genre____Foreign__,__genre____Fantasy__,__genre____Adventure__,__genre____Thriller__,__genre____Romance__,__genre____Crime__,__genre____Science_Fiction__,__genre____Mystery__,__genre____War__,__genre____Horror__,__genre____Drama__,__genre____Documentary__,__genre____Western__,__genre____Action__,__genre____Music__,__genre____Comedy__,__genre____History__,__original_language____af__,__original_language____ar__,__original_language____bm__,__original_language____bn__,__original_language____ca__,__original_language____cn__,__original_language____cs__,__original_language____da__,__original_language____de__,__original_language____el__,__original_language____en__,__original_language____es__,__original_language____fa__,__original_language____fi__,__original_language____fr__,__original_language____he__,__original_language____hi__,__original_language____hu__,__original_language____id__,__original_language____is__,__original_language____it__,__original_language____ja__,__original_language____ka__,__original_language____kn__,__original_language____ko__,__original_language____ml__,__original_language____mr__,__original_language____nb__,__original_language____nl__,__original_language____no__,__original_language____pl__,__original_language____pt__,__original_language____ro__,__original_language____ru__,__original_language____sr__,__original_language____sv__,__original_language____ta__,__original_language____te__,__original_language____th__,__original_language____tr__,__original_language____ur__,__original_language____vi__,__original_language____xx__,__original_language____zh__,__production_companies____Paramount_Pictures__,__production_companies____Columbia_Pictures__,__production_companies____Touchstone_Pictures__,__production_companies____Warner_Bros___,__production_companies____Columbia_Pictures_Corporation__,__production_companies____Metro_Goldwyn_Mayer__MGM___,__production_companies____Universal_Pictures__,__production_companies____New_Line_Cinema__,__production_companies____Twentieth_Century_Fox_Film_Corporation__,__production_companies____Walt_Disney_Pictures__,__production_companies____small__,__production_countries____Japan__,__production_countries____Canada__,__production_countries____Germany__,__production_countries____United_States_of_America__,__production_countries____France__,__production_countries____Spain__,__production_countries____United_Kingdom__,__production_countries____India__,__production_countries____Russia__,__production_countries____Italy__,__production_countries____Australia__,__production_countries____small__,revenue
12,0,0.8650474692760207,1.9693465777360832,17.78580249038432,6,6,63,46,4,13,10,73,1,0,11.911173,94.0,1997,11,3,2,11.604,7.6,2859.0,1,563829.7872340425,4449603.745995462,26539.809714571857,4567390.554981042,1,5,53000000.0,53000000.0,26912479.80379747,7.6,7.6,1855.5737704918033,22,6,7,6,0,2,1,0,3,0,16,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75575449600687
15,6,0.8318425760286225,0.565071516863853,15.201805169084134,3,6,8,0,1,7,7,61,2,0,11.457298,93.0,1979,2,3,5,9.052,7.5,786.0,1,43010.75268817204,349122.45452636393,2021.22283981809,441891.2947414936,1,1,4000000.0,14500000.0,7078750.0,7.5,6.5,1402.0056497175142,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92858310250217
30,19,1.0349194861588566,0.0,0.0,4,7,1,0,0,1,7,87,2,0,1.656115,110.0,1990,12,4,1,2.499,7.2,29.0,1,0.0,0.0,0.0,0.0,2,3,0.0,2100000.0,13229144.23076923,7.2,5.64,1281.5454545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,14.217235346456714
17,9,1.0016196205460435,1.5858624377129749,17.50439003707821,3,5,3,3,0,0,1,18,2,0,5.361771,111.0,2015,7,3,3,8.081,5.7,124.0,0,360360.36036036036,7460221.631994354,19851.116625310173,4949882.440292044,2,1,40000000.0,40000000.0,25222868.673076924,5.7,5.7,584.1039603960396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.769493405757515
7,1,0.8523539561252157,0.0,0.0,4,2,2,1,1,0,12,52,4,0,1.217192,91.0,1998,11,4,3,,,,1,0.0,0.0,0.0,,5,3,0.0,,27586704.63157895,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,12.46251556724531
8,0,0.776595744680851,0.18533886583679116,11.80560254159177,4,4,14,3,1,10,12,51,2,0,5.110716,73.0,1942,12,5,3,5.825,7.1,168.0,1,1835.6164383561643,26219.41817937056,69.0010298661174,23004.29184549356,1,1,134000.0,134000.0,723000.0,7.1,7.1,1243.294776119403,2,1,1,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.201805169084134
44,17,1.1743795383114772,0.6466752964231728,16.705882371415992,8,19,59,27,7,25,10,47,2,1,8.435642,126.0,2007,11,2,3,12.442,6.8,2337.0,1,142857.14285714287,2133803.212606699,8968.609865470851,1446712.747146761,1,2,18000000.0,18000000.0,27834680.093023255,6.8,6.8,1157.3880597014925,3,2,15,9,5,6,3,5,9,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.860247964870545
21,1,1.0955334503608347,1.358436017555071,17.50439003707821,10,10,34,13,4,17,5,59,2,0,11.100597,119.0,2005,7,3,2,13.2,6.4,2325.0,1,336134.4537815126,3603409.7985901115,19950.124688279302,3030303.0303030303,1,3,40000000.0,42500000.0,29445626.79661017,6.4,6.35,773.123076923077,1,2,9,1,1,1,4,10,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.468619693389428
31,15,0.9837156364909823,0.0,0.0,5,11,32,15,6,11,8,73,2,0,4.607583,106.0,1999,10,3,2,3.934,5.1,33.0,1,0.0,0.0,0.0,0.0,1,2,0.0,5548500.0,32400301.72955975,5.1,5.65,377.8252427184466,5,1,11,1,2,1,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38795660659308
32,3,0.9651529702291123,3.907642249000116,18.46947091764561,4,25,12,10,0,2,5,137,3,1,10.640864,105.0,2013,7,1,4,9.845,5.7,1115.0,1,1000000.0,9867619.772229021,52160.95380029806,10665312.341289993,1,5,105000000.0,67500000.0,26870422.958208956,5.7,5.5,584.1039603960396,1,1,0,0,0,0,0,0,6,0,4,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666085792078583
26,4,1.176567430374537,1.0420379330666976,17.147715103853763,6,16,8,4,0,4,9,35,3,0,10.850442,128.0,2013,10,4,2,8.39,5.9,513.0,1,218750.0,2580540.0369865117,13909.587680079483,3337306.3170441,2,5,28000000.0,31500000.0,26870422.958208956,5.9,5.65,634.063122923588,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.962027517324243
18,5,0.9383207599888237,1.1989724371955977,17.370858648025116,5,8,25,3,7,15,10,70,1,1,7.85217,101.0,2008,1,1,1,7.465,6.0,372.0,1,346534.65346534655,4457366.562364289,17430.27888446215,4688546.550569324,1,3,35000000.0,30000000.0,29191663.55639098,6.0,6.3,657.8962962962963,1,3,12,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.296240086216603
23,3,1.0624082663065815,1.2497821803908056,17.50439003707821,8,12,24,8,7,9,11,39,2,0,9.738371,116.0,2000,2,3,2,12.935,5.8,1315.0,1,344827.5862068966,4107463.1475839233,20000.0,3092385.0019327407,1,3,40000000.0,40000000.0,32005577.153846152,5.8,5.8,599.1287878787879,2,2,5,1,1,1,5,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9020833881125
46,22,1.0082637244829589,2.2385856580223744,18.132998684833918,5,19,160,122,5,33,6,65,3,1,20.40426,108.0,2004,7,4,3,12.284,7.3,4105.0,1,694444.4444444445,3675703.014958641,37425.149700598806,6105503.0934549,2,5,75000000.0,75000000.0,33503296.928229664,7.3,7.3,1365.6009852216748,5,3,33,22,17,7,19,6,33,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.480206399544723
14,0,0.8233271460304902,0.0,0.0,4,10,3,0,0,3,11,20,2,1,4.84886,87.0,2011,2,4,1,6.404,6.0,191.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,28021621.681672025,6.0,6.0,657.8962962962963,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.741378773949208
10,6,0.9296110158905383,1.0157838963469703,17.034386422832473,1,3,8,8,0,0,7,39,3,0,6.636514,100.0,2014,10,4,3,6.309,6.5,166.0,0,250000.0,3767037.9358801926,12413.108242303873,3962593.120938342,2,3,25000000.0,21666666.666666668,24611534.096875,6.5,6.033333333333334,846.3219814241486,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.768466504089593
38,12,1.041164337797403,1.7877796575706677,17.599700214609808,4,22,24,12,1,11,7,44,2,0,14.526049,112.0,2014,12,3,2,17.315,6.2,3376.0,1,392857.14285714284,3029041.1384403287,21847.070506454816,2541149.2925209356,1,2,44000000.0,44000000.0,24611534.096875,6.2,6.2,780.9783950617284,2,5,11,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.328569924831857
25,8,1.410438560441496,0.06248910901954028,14.508658238524095,6,11,59,32,4,23,3,53,2,0,5.958138,154.0,2000,6,4,2,10.068,7.7,920.0,0,12987.012987012988,335675.3401817816,1000.0,198649.1855383393,1,2,2000000.0,2000000.0,32005577.153846152,7.7,7.7,2291.953703703704,3,1,13,7,2,5,3,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.855664802340982
30,13,0.8123623212230807,1.433643280797346,17.50439003707821,3,14,39,32,1,6,4,35,3,1,8.695893,87.0,2009,10,4,4,11.728,7.7,2101.0,1,459770.1149425287,4599872.606528162,19910.40318566451,3410641.2005457026,1,4,40000000.0,40000000.0,27900943.376760565,7.7,7.7,2291.953703703704,1,3,0,0,0,1,1,0,2,0,31,0,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65433953654035
24,17,0.8037427454696199,0.20847338356968131,14.508658238524095,0,7,20,15,0,5,11,78,2,0,2.894009,87.0,1984,12,5,5,3.947,6.3,49.0,0,22988.505747126437,691082.8542689397,1008.0645161290323,506713.95996959717,2,1,2000000.0,2000000.0,9593550.82051282,6.3,6.3,777.396923076923,2,3,7,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.226497775576945
15,4,0.8929978544958065,0.2547067532915758,15.830413711839864,2,9,54,39,2,13,4,36,1,1,6.11959,97.0,2005,4,3,3,3.662,4.1,53.0,1,77319.58762886598,1225572.3014123496,3740.648379052369,2048061.1687602403,2,3,7500000.0,7500000.0,29445626.79661017,4.1,4.1,114.75,2,3,9,7,4,4,4,3,5,3,10,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.870606902224587
20,3,0.9160913436006373,0.0,0.0,5,12,23,10,1,12,7,74,3,0,7.851263,115.0,1963,12,3,2,10.766,7.0,407.0,1,0.0,0.0,0.0,0.0,1,2,0.0,26000000.0,5365033.333333333,7.0,6.6,805.8253275109171,3,2,2,4,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2022628872114
13,1,0.9355170800187179,2.2597349247633223,17.034386422832473,3,9,30,7,6,17,5,44,1,0,10.653446,98.0,1989,3,4,5,9.22,5.9,171.0,1,255102.04081632654,2346658.5365899447,12569.13021618904,2711496.7462039045,2,3,25000000.0,25000000.0,11063244.509803921,5.9,5.9,634.063122923588,2,3,10,1,1,2,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16.569465176168567
23,6,1.1991982104987944,0.0,0.0,9,8,8,2,3,3,6,72,3,0,7.046825,129.0,2014,10,1,3,7.708,7.4,445.0,1,0.0,0.0,0.0,0.0,2,2,0.0,6000000.0,24611534.096875,7.4,6.466666666666666,1748.1170731707316,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,14.415583108016431
19,0,1.1253392467068246,1.8757890636032037,17.72753358339242,8,11,72,54,4,14,10,39,3,0,6.506572,121.0,2006,9,4,1,6.483,5.7,492.0,1,413223.14049586776,7684538.033237779,24925.224327018943,7712478.790683326,3,8,50000000.0,50000000.0,26655449.14946619,5.7,5.7,584.1039603960396,2,2,10,11,8,2,8,15,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.709597733744726
12,6,1.0438929229435352,0.03592640535684293,13.815511557963774,2,4,3,2,0,1,1,73,2,0,0.594488,112.0,2007,4,3,3,1.564,6.9,11.0,0,8928.57142857143,1682119.7400115728,498.2561036372696,639386.189258312,1,2,1000000.0,1000000.0,27834680.093023255,6.9,6.9,1053.1174242424242,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.911113811377081
14,2,0.790506242282892,0.10792535735333654,14.88022163978423,6,6,28,16,3,9,6,24,3,1,7.202832,86.0,2013,3,5,2,6.189,5.7,236.0,1,33720.93023255814,402619.4141415488,1440.635866865375,468573.2751656164,1,4,2900000.0,2450000.0,26870422.958208956,5.7,6.2,584.1039603960396,2,1,9,2,1,1,3,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.224162808898203
0,0,0.8403748150583593,0.0,0.0,0,0,2,2,0,0,1,111,5,1,0.14603,90.0,2009,8,4,2,,,,1,0.0,0.0,0.0,,1,0,0.0,,27900943.376760565,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.421342865759403
11,3,0.92018779342723,0.0,0.0,0,8,2,0,0,2,11,22,2,0,1.228145,98.0,1991,9,4,2,3.578,5.4,19.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,13831839.698275862,5.4,5.4,461.7837837837838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.222165624457713
17,4,1.1026311204042516,2.5074736707988414,16.648723960844016,4,9,42,20,3,19,15,47,2,0,7.290872,113.0,1987,3,4,3,9.489,7.2,583.0,1,150442.4778761062,2331682.684869519,8555.6114745848,1791548.1083359679,1,4,17000000.0,23333333.333333332,6779732.205357143,7.2,6.3999999999999995,1281.5454545454545,1,2,10,6,5,1,9,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.659584302036347
8,7,0.6829771733851384,0.0,0.0,0,1,2,2,0,0,1,35,1,0,0.245606,75.0,2016,10,3,1,,,,0,0.0,0.0,0.0,,1,1,0.0,,31695660.883333333,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.479913113434042
11,0,0.9409111874135192,0.9180817164369661,17.182806422433504,2,9,50,34,3,13,4,18,6,0,8.843365,102.0,2003,9,3,1,8.807,6.2,991.0,1,284313.7254901961,3279294.702864803,14478.282576135796,3292835.2446917226,1,3,29000000.0,19500000.0,31587602.15,6.2,6.35,780.9783950617284,3,1,9,13,0,3,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.402369949919375
19,4,1.021431913897988,0.9942833668958617,16.213405921671733,3,12,12,3,3,6,6,55,2,0,5.304376,107.0,1989,2,3,1,9.063,6.7,309.0,1,102803.73831775702,2073759.4770808101,5530.417295123178,1213726.1392474896,1,2,11000000.0,12500000.0,11063244.509803921,6.7,6.0,893.0521172638437,1,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72346829136011
